"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"MALE",67,"PRIMARY/NO EDUCATION","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","NONE",167,70
"MALE",82,"PRIMARY/NO EDUCATION","WIDOWED",953,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",175,90
"MALE",84,"VOCATIONAL/GRAMMAR","MARRIED",700,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",10,"NO","YES","NO","NONE",173,100
"FEMALE",55,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",158,53
"MALE",30,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",180,70
"MALE",49,"VOCATIONAL/GRAMMAR","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","YES","NO","NONE",180,90
"MALE",54,"POST-SECONDARY OR HIGHER","SINGLE",1300,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","NONE",180,85
"FEMALE",54,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","NONE",155,69
"FEMALE",55,"SECONDARY","WIDOWED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"YES","NO","NO","PASSIVE",161,70
"MALE",51,"SECONDARY","MARRIED",2400,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","YES","PASSIVE",183,87
"FEMALE",58,"POST-SECONDARY OR HIGHER","MARRIED",111,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",172,77
"MALE",36,"PRIMARY/NO EDUCATION","SINGLE",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",168,62
"FEMALE",55,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",168,76
"MALE",26,"SECONDARY","SINGLE",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",180,105
"MALE",33,"SECONDARY","MARRIED",3000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","YES","NO","PASSIVE",193,80
"MALE",25,"VOCATIONAL/GRAMMAR","SINGLE",950,"MIXED","IT`S DIFFICULT TO TELL",10,"YES","NO","NO","NONE",170,70
"MALE",62,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",186,92
"FEMALE",80,"PRIMARY/NO EDUCATION","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",160,56
"FEMALE",54,"POST-SECONDARY OR HIGHER","MARRIED",500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",167,80
"MALE",21,"POST-SECONDARY OR HIGHER","SINGLE",2188,"MIXED","IT`S DIFFICULT TO TELL",20,"NO","NO","NO","ACTIVE",178,59
"FEMALE",55,"POST-SECONDARY OR HIGHER","MARRIED",2600,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,75
"FEMALE",22,"POST-SECONDARY OR HIGHER","SINGLE",1000,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","ACTIVE",165,55
"MALE",74,"PRIMARY/NO EDUCATION","MARRIED",4500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",178,80
"MALE",74,"POST-SECONDARY OR HIGHER","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",174,80
"FEMALE",64,"PRIMARY/NO EDUCATION","WIDOWED",950,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",160,60
"MALE",69,"PRIMARY/NO EDUCATION","MARRIED",2800,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",176,70
"FEMALE",63,"POST-SECONDARY OR HIGHER","MARRIED",4500,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",158,54
"FEMALE",63,"PRIMARY/NO EDUCATION","MARRIED",820,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",166,69
"MALE",30,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"YES","NO","NO","NONE",170,56
"FEMALE",45,"SECONDARY","MARRIED",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","YES","NO","NONE",152,58
"MALE",49,"SECONDARY","SINGLE",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",178,74
"MALE",40,"VOCATIONAL/GRAMMAR","MARRIED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",183,78
"FEMALE",26,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","YES","PASSIVE",172,60
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","ACTIVE",176,76
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",650,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",168,73
"MALE",21,"SECONDARY","SINGLE",1050,"PLEASED","IT`S DIFFICULT TO TELL",14,"NO","NO","NO","ACTIVE",160,60
"FEMALE",27,"VOCATIONAL/GRAMMAR","MARRIED",1250,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,58
"FEMALE",57,"VOCATIONAL/GRAMMAR","MARRIED",2920,"MIXED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",152,59
"MALE",76,"VOCATIONAL/GRAMMAR","MARRIED",4800,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",176,90
"FEMALE",51,"POST-SECONDARY OR HIGHER","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,65
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",700,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,80
"MALE",20,"SECONDARY","SINGLE",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","YES","NO","ACTIVE",188,90
"FEMALE",39,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",160,77
"FEMALE",19,"VOCATIONAL/GRAMMAR","MARRIED",2300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",170,85
"FEMALE",61,"PRIMARY/NO EDUCATION","MARRIED",700,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",156,54
"MALE",63,"VOCATIONAL/GRAMMAR","MARRIED",1229,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",168,85
"FEMALE",74,"PRIMARY/NO EDUCATION","MARRIED",750,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",156,72
"FEMALE",37,"POST-SECONDARY OR HIGHER","SINGLE",950,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",158,63
"FEMALE",23,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","NONE",156,46
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",630,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","YES","PASSIVE",168,68
"FEMALE",41,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",170,80
"FEMALE",35,"POST-SECONDARY OR HIGHER","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",158,68
"FEMALE",66,"PRIMARY/NO EDUCATION","MARRIED",0,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",158,61
"FEMALE",21,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",175,61
"MALE",48,"SECONDARY","SINGLE",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",185,79
"MALE",61,"SECONDARY","MARRIED",2400,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",185,100
"FEMALE",17,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","YES","ACTIVE",172,70
"FEMALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","PASSIVE",172,50
"MALE",64,"VOCATIONAL/GRAMMAR","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",156,72
"FEMALE",58,"POST-SECONDARY OR HIGHER","MARRIED",2000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",8,"NO","NO","NO","NONE",158,44
"MALE",20,"VOCATIONAL/GRAMMAR","SINGLE",900,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","PASSIVE",172,60
"FEMALE",62,"PRIMARY/NO EDUCATION","DIVORCED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,50
"FEMALE",37,"SECONDARY","MARRIED",940,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",172,98
"MALE",38,"VOCATIONAL/GRAMMAR","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",176,75
"FEMALE",91,"PRIMARY/NO EDUCATION","WIDOWED",1900,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",161,56
"MALE",18,"POST-SECONDARY OR HIGHER","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",188,53
"MALE",78,"SECONDARY","WIDOWED",1900,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",1,"NO","NO","NO","NONE",176,82
"FEMALE",29,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","ACTIVE",178,60
"MALE",54,"PRIMARY/NO EDUCATION","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",178,99
"FEMALE",27,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",164,70
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",800,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",5,"YES","NO","NO","NONE",166,65
"FEMALE",51,"PRIMARY/NO EDUCATION","MARRIED",1050,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"YES","NO","NO","NONE",158,75
"FEMALE",24,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","YES","ACTIVE",170,60
"MALE",51,"SECONDARY","SINGLE",1300,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",165,67
"FEMALE",52,"VOCATIONAL/GRAMMAR","MARRIED",1700,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",164,75
"MALE",61,"POST-SECONDARY OR HIGHER","DIVORCED",6000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","PASSIVE",164,70
"FEMALE",40,"VOCATIONAL/GRAMMAR","DIVORCED",2200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",159,58
"FEMALE",42,"VOCATIONAL/GRAMMAR","WIDOWED",500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",162,70
"MALE",50,"VOCATIONAL/GRAMMAR","MARRIED",870,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",3,"YES","NO","NO","NONE",178,76
"FEMALE",59,"PRIMARY/NO EDUCATION","MARRIED",1700,"MIXED","MOST PEOPLE CAN BE TRUSTED",10,"YES","NO","NO","NONE",156,65
"MALE",41,"VOCATIONAL/GRAMMAR","MARRIED",1480,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",172,85
"FEMALE",41,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",160,54
"FEMALE",66,"POST-SECONDARY OR HIGHER","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",160,74
"FEMALE",61,"VOCATIONAL/GRAMMAR","MARRIED",800,"PLEASED","MOST PEOPLE CAN BE TRUSTED",20,"YES","NO","NO","NONE",156,56
"FEMALE",21,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","ACTIVE",168,57
"MALE",23,"PRIMARY/NO EDUCATION","SINGLE",740,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"YES","YES","YES","PASSIVE",178,58
"MALE",60,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",170,80
"FEMALE",85,"PRIMARY/NO EDUCATION","MARRIED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",150,85
"FEMALE",22,"VOCATIONAL/GRAMMAR","MARRIED",860,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",164,56
"MALE",41,"POST-SECONDARY OR HIGHER","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","ACTIVE",190,100
"FEMALE",33,"VOCATIONAL/GRAMMAR","DIVORCED",1300,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",14,"YES","NO","NO","NONE",170,70
"FEMALE",65,"POST-SECONDARY OR HIGHER","WIDOWED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,84
"FEMALE",66,"PRIMARY/NO EDUCATION","WIDOWED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",11,"NO","NO","NO","NONE",166,89
"MALE",32,"VOCATIONAL/GRAMMAR","SINGLE",2200,"MIXED","IT`S DIFFICULT TO TELL",30,"YES","YES","YES","PASSIVE",176,63
"FEMALE",52,"VOCATIONAL/GRAMMAR","MARRIED",128,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",160,76
"FEMALE",54,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","YES","NONE",162,74
"FEMALE",74,"PRIMARY/NO EDUCATION","MARRIED",910,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"YES","NO","NO","NONE",158,70
"FEMALE",64,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",172,80
"FEMALE",23,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",165,89
"MALE",70,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",169,72
"FEMALE",85,"PRIMARY/NO EDUCATION","WIDOWED",300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,63
"MALE",76,"PRIMARY/NO EDUCATION","WIDOWED",2500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",174,100
"FEMALE",63,"SECONDARY","MARRIED",1520,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",162,70
"MALE",40,"POST-SECONDARY OR HIGHER","DIVORCED",1880,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","YES","PASSIVE",194,82
"MALE",73,"PRIMARY/NO EDUCATION","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",174,70
"FEMALE",34,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",154,58
"MALE",38,"SECONDARY","MARRIED",640,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",175,95
"FEMALE",28,"VOCATIONAL/GRAMMAR","MARRIED",550,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",167,75
"MALE",54,"POST-SECONDARY OR HIGHER","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",175,115
"FEMALE",56,"POST-SECONDARY OR HIGHER","MARRIED",580,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",179,88
"MALE",48,"VOCATIONAL/GRAMMAR","SINGLE",2121,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",178,85
"FEMALE",29,"SECONDARY","MARRIED",1650,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",160,50
"FEMALE",54,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",178,83
"MALE",80,"PRIMARY/NO EDUCATION","DIVORCED",2000,"MIXED","IT`S DIFFICULT TO TELL",10,"YES","NO","NO","NONE",176,92
"FEMALE",34,"PRIMARY/NO EDUCATION","MARRIED",1300,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","YES","NONE",160,77
"FEMALE",58,"POST-SECONDARY OR HIGHER","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","PASSIVE",164,70
"MALE",65,"PRIMARY/NO EDUCATION","MARRIED",1400,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",166,75
"FEMALE",86,"VOCATIONAL/GRAMMAR","WIDOWED",0,"PLEASED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","NONE",160,70
"MALE",49,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","MOST PEOPLE CAN BE TRUSTED",1,"NO","NO","NO","NONE",182,102
"FEMALE",46,"PRIMARY/NO EDUCATION","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",176,70
"MALE",22,"SECONDARY","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",174,68
"FEMALE",73,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","IT`S DIFFICULT TO TELL",4,"YES","NO","NO","NONE",160,56
"MALE",17,"SECONDARY","SINGLE",1100,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"YES","YES","NO","ACTIVE",190,87
"MALE",56,"SECONDARY","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",25,"NO","NO","NO","PASSIVE",174,95
"FEMALE",28,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","PASSIVE",170,57
"FEMALE",23,"VOCATIONAL/GRAMMAR","SINGLE",850,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",165,65
"FEMALE",48,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",155,63
"MALE",57,"PRIMARY/NO EDUCATION","SINGLE",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",176,71
"FEMALE",49,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",8,"YES","NO","NO","NONE",158,85
"FEMALE",63,"POST-SECONDARY OR HIGHER","WIDOWED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",164,58
"MALE",39,"POST-SECONDARY OR HIGHER","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","PASSIVE",176,83
"FEMALE",50,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",164,82
"FEMALE",83,"PRIMARY/NO EDUCATION","WIDOWED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",162,95
"FEMALE",42,"SECONDARY","MARRIED",660,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"YES","NO","NO","NONE",165,79
"MALE",49,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","YES","NO","NONE",178,85
"MALE",29,"SECONDARY","SINGLE",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","YES","PASSIVE",164,64
"FEMALE",21,"SECONDARY","SINGLE",1300,"PLEASED","MOST PEOPLE CAN BE TRUSTED",15,"NO","NO","NO","NONE",180,75
"MALE",50,"POST-SECONDARY OR HIGHER","MARRIED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",174,103
"FEMALE",65,"PRIMARY/NO EDUCATION","WIDOWED",0,"TERRIBLE","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,78
"FEMALE",26,"POST-SECONDARY OR HIGHER","SINGLE",3700,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","PASSIVE",165,65
"FEMALE",77,"PRIMARY/NO EDUCATION","WIDOWED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",153,59
"MALE",56,"VOCATIONAL/GRAMMAR","MARRIED",2300,"MIXED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",194,96
"FEMALE",60,"POST-SECONDARY OR HIGHER","WIDOWED",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",158,75
"FEMALE",57,"VOCATIONAL/GRAMMAR","MARRIED",2200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",175,72
"MALE",25,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",168,68
"FEMALE",67,"PRIMARY/NO EDUCATION","WIDOWED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",156,61
"FEMALE",22,"POST-SECONDARY OR HIGHER","SINGLE",500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","ACTIVE",168,60
"FEMALE",54,"PRIMARY/NO EDUCATION","MARRIED",1500,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",7,"NO","NO","NO","NONE",173,62
"FEMALE",49,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",160,70
"FEMALE",47,"PRIMARY/NO EDUCATION","SINGLE",1000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","PASSIVE",165,58
"MALE",57,"SECONDARY","MARRIED",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","YES","NO","NONE",182,80
"MALE",41,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","YES","NO","PASSIVE",169,80
"FEMALE",29,"POST-SECONDARY OR HIGHER","MARRIED",5000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","ACTIVE",160,65
"FEMALE",31,"SECONDARY","MARRIED",1500,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","YES","ACTIVE",175,90
"MALE",48,"SECONDARY","MARRIED",600,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","ACTIVE",180,95
"FEMALE",33,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",167,69
"FEMALE",24,"SECONDARY","MARRIED",1500,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","PASSIVE",160,58
"MALE",28,"POST-SECONDARY OR HIGHER","SINGLE",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","ACTIVE",180,69
"FEMALE",43,"PRIMARY/NO EDUCATION","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",158,69
"FEMALE",70,"VOCATIONAL/GRAMMAR","MARRIED",1100,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",158,58
"FEMALE",54,"POST-SECONDARY OR HIGHER","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",165,75
"FEMALE",30,"POST-SECONDARY OR HIGHER","SINGLE",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",164,47
"FEMALE",27,"SECONDARY","MARRIED",610,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",170,70
"FEMALE",35,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",29,"NO","NO","NO","NONE",162,80
"MALE",33,"POST-SECONDARY OR HIGHER","MARRIED",1900,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",170,78
"FEMALE",51,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",167,62
"FEMALE",74,"VOCATIONAL/GRAMMAR","WIDOWED",2000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",164,65
