"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"FEMALE",72,"PRIMARY/NO EDUCATION","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",170,75
"MALE",30,"POST-SECONDARY OR HIGHER","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",169,82
"MALE",63,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",168,92
"MALE",57,"PRIMARY/NO EDUCATION","MARRIED",1200,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","NONE",180,85
"MALE",22,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",8,"NO","NO","NO","ACTIVE",202,100
"MALE",36,"POST-SECONDARY OR HIGHER","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",190,82
"FEMALE",54,"SECONDARY","WIDOWED",1400,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",3,"YES","NO","NO","NONE",164,62
"FEMALE",53,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",30,"NO","NO","NO","NONE",164,94
"FEMALE",61,"PRIMARY/NO EDUCATION","MARRIED",400,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",161,78
"MALE",80,"SECONDARY","MARRIED",1350,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",173,92
"FEMALE",35,"POST-SECONDARY OR HIGHER","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",174,81
"MALE",44,"VOCATIONAL/GRAMMAR","MARRIED",4500,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",170,82
"MALE",21,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",8,"NO","NO","NO","NONE",186,76
"FEMALE",63,"POST-SECONDARY OR HIGHER","DIVORCED",1150,"MIXED","IT`S DIFFICULT TO TELL",30,"NO","YES","NO","PASSIVE",160,90
"FEMALE",53,"SECONDARY","MARRIED",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",164,71
"MALE",26,"SECONDARY","MARRIED",3900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","ACTIVE",183,96
"FEMALE",22,"SECONDARY","SINGLE",1380,"PLEASED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","ACTIVE",168,65
"FEMALE",34,"POST-SECONDARY OR HIGHER","MARRIED",3000,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","ACTIVE",170,70
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",172,70
"MALE",63,"PRIMARY/NO EDUCATION","DIVORCED",300,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","NONE",165,70
"FEMALE",50,"SECONDARY","WIDOWED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",161,52
"FEMALE",46,"POST-SECONDARY OR HIGHER","DIVORCED",5000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",161,80
"MALE",69,"PRIMARY/NO EDUCATION","MARRIED",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",165,74
"FEMALE",54,"POST-SECONDARY OR HIGHER","SINGLE",3000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",170,72
"FEMALE",23,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",174,53
"FEMALE",51,"VOCATIONAL/GRAMMAR","DIVORCED",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",160,80
"FEMALE",65,"SECONDARY","WIDOWED",5000,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",162,86
"MALE",79,"SECONDARY","WIDOWED",1800,"MIXED","MOST PEOPLE CAN BE TRUSTED",0,"NO","NO","NO","NONE",163,70
"MALE",68,"VOCATIONAL/GRAMMAR","MARRIED",980,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",4,"YES","NO","NO","NONE",164,64
"FEMALE",78,"PRIMARY/NO EDUCATION","MARRIED",640,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",160,72
"FEMALE",44,"POST-SECONDARY OR HIGHER","MARRIED",1500,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","PASSIVE",167,71
"MALE",54,"VOCATIONAL/GRAMMAR","DIVORCED",1750,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",10,"NO","YES","NO","PASSIVE",173,103
"FEMALE",36,"PRIMARY/NO EDUCATION","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",160,54
"FEMALE",53,"SECONDARY","WIDOWED",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",168,58
"FEMALE",54,"VOCATIONAL/GRAMMAR","MARRIED",1031,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",165,80
"FEMALE",78,"PRIMARY/NO EDUCATION","WIDOWED",1065,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",154,48
"FEMALE",78,"PRIMARY/NO EDUCATION","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,70
"FEMALE",51,"VOCATIONAL/GRAMMAR","DIVORCED",1200,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","PASSIVE",164,51
"FEMALE",53,"SECONDARY","MARRIED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",156,63
"FEMALE",68,"VOCATIONAL/GRAMMAR","MARRIED",700,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",164,62
"FEMALE",39,"PRIMARY/NO EDUCATION","MARRIED",560,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",25,"NO","YES","NO","NONE",169,88
"FEMALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",166,65
"FEMALE",55,"SECONDARY","MARRIED",1450,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",9,"NO","NO","NO","NONE",170,82
"MALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",30,"NO","NO","YES","PASSIVE",186,80
"FEMALE",31,"POST-SECONDARY OR HIGHER","DIVORCED",2700,"TERRIBLE","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",160,63
"MALE",28,"SECONDARY","SINGLE",1800,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",15,"YES","NO","NO","ACTIVE",156,67
"FEMALE",21,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",176,74
"FEMALE",56,"POST-SECONDARY OR HIGHER","SINGLE",3500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,70
"MALE",62,"POST-SECONDARY OR HIGHER","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",0,"NO","NO","NO","NONE",175,70
"FEMALE",23,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","ACTIVE",184,73
"MALE",33,"PRIMARY/NO EDUCATION","SINGLE",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",160,95
"FEMALE",16,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","ACTIVE",160,59
"FEMALE",40,"PRIMARY/NO EDUCATION","MARRIED",450,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",6,"YES","NO","NO","NONE",165,60
"FEMALE",16,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",170,73
"FEMALE",88,"PRIMARY/NO EDUCATION","WIDOWED",950,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",156,53
"MALE",17,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","ACTIVE",182,70
"MALE",23,"SECONDARY","SINGLE",1300,"MIXED","MOST PEOPLE CAN BE TRUSTED",1,"NO","NO","NO","NONE",175,58
"FEMALE",39,"VOCATIONAL/GRAMMAR","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","YES","NONE",172,96
"MALE",76,"SECONDARY","MARRIED",2400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",170,82
"FEMALE",45,"VOCATIONAL/GRAMMAR","SINGLE",1400,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",165,73
"FEMALE",52,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",170,69
"FEMALE",70,"SECONDARY","DIVORCED",1400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",162,85
"FEMALE",57,"VOCATIONAL/GRAMMAR","MARRIED",2000,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","YES","NONE",160,64
"MALE",26,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","YES","NO","NONE",176,90
"FEMALE",54,"SECONDARY","MARRIED",550,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","NONE",164,98
"MALE",36,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",170,80
"FEMALE",69,"PRIMARY/NO EDUCATION","MARRIED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,70
"FEMALE",49,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",160,60
"FEMALE",34,"SECONDARY","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",166,70
"MALE",37,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","PASSIVE",170,62
"FEMALE",29,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","ACTIVE",175,70
"FEMALE",45,"PRIMARY/NO EDUCATION","SINGLE",815,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",163,45
"MALE",59,"PRIMARY/NO EDUCATION","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",167,78
"MALE",62,"PRIMARY/NO EDUCATION","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",9,"NO","NO","NO","NONE",164,76
"FEMALE",65,"POST-SECONDARY OR HIGHER","MARRIED",1540,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",166,67
"MALE",24,"SECONDARY","SINGLE",1350,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","YES","NONE",183,69
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",176,75
"FEMALE",60,"POST-SECONDARY OR HIGHER","WIDOWED",1466,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",162,56
"MALE",37,"SECONDARY","MARRIED",3500,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",178,81
"MALE",69,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",175,80
"MALE",58,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",9,"NO","NO","NO","PASSIVE",170,78
"MALE",47,"VOCATIONAL/GRAMMAR","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"YES","NO","NO","NONE",164,84
"MALE",61,"SECONDARY","MARRIED",1030,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",25,"NO","YES","NO","NONE",178,78
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",1250,"PLEASED","ONE CAN`T BE TOO CAREFUL",30,"NO","NO","YES","NONE",176,84
"FEMALE",59,"POST-SECONDARY OR HIGHER","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",166,72
"FEMALE",81,"PRIMARY/NO EDUCATION","WIDOWED",1550,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","NONE",152,50
"FEMALE",61,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",1,"NO","NO","NO","NONE",168,68
"MALE",43,"SECONDARY","MARRIED",1600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",178,86
"FEMALE",25,"POST-SECONDARY OR HIGHER","SINGLE",1700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",168,60
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",500,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","PASSIVE",198,75
"FEMALE",51,"PRIMARY/NO EDUCATION","MARRIED",450,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",166,95
"MALE",25,"POST-SECONDARY OR HIGHER","SINGLE",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",187,89
"FEMALE",41,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",165,60
"MALE",50,"VOCATIONAL/GRAMMAR","MARRIED",4500,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",170,90
"FEMALE",66,"POST-SECONDARY OR HIGHER","WIDOWED",2619,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",164,70
"FEMALE",65,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",164,75
"FEMALE",48,"SECONDARY","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",165,70
"MALE",33,"POST-SECONDARY OR HIGHER","MARRIED",5500,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","PASSIVE",180,87
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",4500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"YES","YES","YES","NONE",174,91
"FEMALE",69,"SECONDARY","MARRIED",1600,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",164,75
"MALE",72,"POST-SECONDARY OR HIGHER","MARRIED",2300,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",184,105
"FEMALE",41,"SECONDARY","MARRIED",600,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","YES","ACTIVE",164,60
"MALE",42,"VOCATIONAL/GRAMMAR","MARRIED",2100,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","YES","NONE",170,90
"MALE",53,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","ACTIVE",174,89
"MALE",54,"PRIMARY/NO EDUCATION","MARRIED",800,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",170,100
"FEMALE",55,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",158,63
"MALE",39,"POST-SECONDARY OR HIGHER","MARRIED",5100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",182,109
"FEMALE",49,"POST-SECONDARY OR HIGHER","SINGLE",3000,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",180,72
"FEMALE",32,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",8,"NO","NO","NO","PASSIVE",175,60
"MALE",70,"SECONDARY","MARRIED",1600,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",1,"NO","NO","NO","NONE",160,76
"FEMALE",48,"SECONDARY","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",11,"NO","NO","NO","NONE",160,70
"FEMALE",26,"VOCATIONAL/GRAMMAR","MARRIED",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",164,63
"FEMALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",169,61
"FEMALE",54,"VOCATIONAL/GRAMMAR","DIVORCED",1600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",153,103
"FEMALE",28,"POST-SECONDARY OR HIGHER","SINGLE",3200,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",175,60
"MALE",35,"VOCATIONAL/GRAMMAR","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",197,107
"FEMALE",61,"SECONDARY","MARRIED",1600,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",3,"YES","NO","NO","NONE",153,63
"MALE",70,"VOCATIONAL/GRAMMAR","MARRIED",1360,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",170,80
"MALE",67,"PRIMARY/NO EDUCATION","MARRIED",1400,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",174,93
"FEMALE",28,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","ACTIVE",177,68
"MALE",48,"VOCATIONAL/GRAMMAR","DIVORCED",1200,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",183,100
"MALE",64,"SECONDARY","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",176,76
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"YES","NO","NO","ACTIVE",180,70
"FEMALE",56,"VOCATIONAL/GRAMMAR","MARRIED",500,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",165,40
"MALE",41,"POST-SECONDARY OR HIGHER","MARRIED",5000,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","YES","NO","ACTIVE",170,80
"MALE",41,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",170,80
"FEMALE",44,"SECONDARY","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",164,78
"MALE",50,"SECONDARY","MARRIED",1500,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",8,"YES","NO","NO","NONE",176,90
"FEMALE",57,"POST-SECONDARY OR HIGHER","MARRIED",800,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",165,98
"MALE",28,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",182,70
"MALE",84,"PRIMARY/NO EDUCATION","MARRIED",840,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",162,70
"FEMALE",21,"SECONDARY","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","PASSIVE",158,75
"FEMALE",25,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","ACTIVE",165,60
"MALE",58,"VOCATIONAL/GRAMMAR","DIVORCED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",188,98
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","PASSIVE",170,62
"FEMALE",53,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",15,"NO","NO","NO","NONE",168,80
"MALE",36,"SECONDARY","MARRIED",2500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",173,85
"FEMALE",42,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",168,75
"FEMALE",45,"VOCATIONAL/GRAMMAR","MARRIED",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",168,87
"FEMALE",36,"POST-SECONDARY OR HIGHER","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",167,73
"FEMALE",78,"PRIMARY/NO EDUCATION","WIDOWED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",156,73
"FEMALE",77,"SECONDARY","MARRIED",160,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",156,60
"FEMALE",57,"PRIMARY/NO EDUCATION","MARRIED",1150,"MIXED","ONE CAN`T BE TOO CAREFUL",13,"NO","NO","NO","NONE",154,64
"MALE",23,"POST-SECONDARY OR HIGHER","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",176,65
"FEMALE",68,"PRIMARY/NO EDUCATION","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",165,64
"FEMALE",62,"PRIMARY/NO EDUCATION","MARRIED",700,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"YES","NO","NO","NONE",164,80
"MALE",88,"PRIMARY/NO EDUCATION","MARRIED",1700,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",165,80
"MALE",53,"VOCATIONAL/GRAMMAR","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",178,82
"MALE",64,"PRIMARY/NO EDUCATION","MARRIED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",172,84
"FEMALE",78,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",165,80
"FEMALE",21,"VOCATIONAL/GRAMMAR","MARRIED",640,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"YES","NO","NO","NONE",157,58
"FEMALE",29,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",171,117
"FEMALE",21,"SECONDARY","SINGLE",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",163,58
"MALE",52,"POST-SECONDARY OR HIGHER","MARRIED",2800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",176,84
"MALE",45,"VOCATIONAL/GRAMMAR","MARRIED",3500,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",172,90
"FEMALE",30,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",168,50
"MALE",84,"PRIMARY/NO EDUCATION","MARRIED",1320,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,83
"FEMALE",39,"POST-SECONDARY OR HIGHER","MARRIED",2200,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","ACTIVE",172,75
"MALE",65,"POST-SECONDARY OR HIGHER","DIVORCED",2700,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,94
"MALE",22,"SECONDARY","SINGLE",380,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",180,74
"MALE",48,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,100
"FEMALE",63,"VOCATIONAL/GRAMMAR","DIVORCED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",160,64
"MALE",57,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",168,65
"MALE",61,"SECONDARY","MARRIED",1700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",170,90
"FEMALE",60,"SECONDARY","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",165,66
"FEMALE",60,"POST-SECONDARY OR HIGHER","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",155,98
"MALE",45,"VOCATIONAL/GRAMMAR","DIVORCED",1100,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","NONE",165,70
"MALE",66,"PRIMARY/NO EDUCATION","DIVORCED",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","NONE",180,90
