"age","workclass","education","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
29,"Private","HS-grad","Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
52,"Private","Some-college","Divorced","Adm-clerical","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
33,"Private","Assoc-acdm","Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"Mexico","<=50K"
38,"Private","Masters","Never-married","Exec-managerial","Unmarried","Black","Female",0,0,35,"United-States","<=50K"
42,"Private","Bachelors","Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
24,"State-gov","Assoc-acdm","Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,30,"United-States","<=50K"
59,"Private","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K"
36,"Private","Bachelors","Married-civ-spouse","Sales","Husband","White","Male",0,2415,45,"United-States",">50K"
54,"Private","Some-college","Married-civ-spouse","Tech-support","Husband","White","Male",7688,0,40,"United-States",">50K"
39,"Private","Bachelors","Married-civ-spouse","Sales","Husband","White","Male",15024,0,50,"United-States",">50K"
42,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,96,"United-States","<=50K"
54,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
50,"Private","HS-grad","Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",">50K"
42,"Private","Assoc-voc","Married-civ-spouse","Other-service","Husband","White","Male",0,0,45,"United-States","<=50K"
48,"Federal-gov","Bachelors","Married-civ-spouse","Adm-clerical","Wife","White","Female",7688,0,40,"United-States",">50K"
31,"Private","Bachelors","Widowed","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
56,"Private","HS-grad","Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
28,"Local-gov","Assoc-acdm","Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
34,"Private","HS-grad","Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United-States",">50K"
28,"Private","HS-grad","Never-married","Transport-moving","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
44,"Private","Some-college","Married-civ-spouse","Transport-moving","Husband","White","Male",0,1887,60,"United-States",">50K"
34,"Private","Assoc-acdm","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,65,"United-States","<=50K"
26,"Private","Masters","Never-married","Prof-specialty","Not-in-family","White","Male",0,0,55,"United-States",">50K"
37,"Private","Bachelors","Never-married","Exec-managerial","Not-in-family","White","Male",0,2824,40,"United-States",">50K"
25,"Private","Assoc-voc","Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
48,"Self-emp-not-inc","Some-college","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
47,"Private","Some-college","Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
17,"Private","11th","Never-married","Other-service","Other-relative","White","Female",0,0,20,"United-States","<=50K"
44,"Private","5th-6th","Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Mexico","<=50K"
46,"Local-gov","Some-college","Divorced","Transport-moving","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
42,"Federal-gov","Some-college","Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"United-States","<=50K"
33,"Self-emp-not-inc","Bachelors","Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States",">50K"
61,"Private","HS-grad","Divorced","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
47,"Private","Bachelors","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
35,"Private","Bachelors","Never-married","Sales","Not-in-family","White","Female",8614,0,45,"United-States",">50K"
62,"Private","10th","Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","<=50K"
62,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
38,"Private","Prof-school","Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,60,"United-States",">50K"
33,"Private","Bachelors","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
39,"Local-gov","Bachelors","Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,42,"United-States","<=50K"
17,"Private","11th","Never-married","Handlers-cleaners","Own-child","White","Male",0,0,10,"United-States","<=50K"
58,"Private","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
35,"Self-emp-inc","Bachelors","Separated","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
34,"Local-gov","HS-grad","Married-civ-spouse","Protective-serv","Husband","White","Male",4064,0,50,"United-States","<=50K"
32,"Private","Some-college","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
19,"Self-emp-inc","HS-grad","Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
41,"Private","HS-grad","Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
24,"Private","HS-grad","Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
48,"Local-gov","Bachelors","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
32,"Private","Some-college","Divorced","Prof-specialty","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
47,"Local-gov","HS-grad","Divorced","Adm-clerical","Unmarried","White","Female",0,0,35,"United-States","<=50K"
38,"Private","Prof-school","Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States","<=50K"
18,"Private","HS-grad","Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,40,"United-States","<=50K"
25,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
36,"Private","Bachelors","Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,32,"United-States",">50K"
40,"Private","Assoc-voc","Divorced","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
56,"Self-emp-not-inc","11th","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,20,"United-States","<=50K"
50,"Private","Assoc-voc","Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States",">50K"
55,"Private","HS-grad","Married-civ-spouse","Adm-clerical","Husband","White","Male",6418,0,50,"United-States",">50K"
32,"Local-gov","HS-grad","Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
41,"Private","Assoc-voc","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,43,"United-States",">50K"
28,"Private","Some-college","Never-married","Adm-clerical","Not-in-family","White","Female",0,0,52,"United-States","<=50K"
53,"Private","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States","<=50K"
60,"Local-gov","Bachelors","Separated","Prof-specialty","Unmarried","White","Female",5455,0,55,"United-States","<=50K"
21,"Private","Some-college","Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K"
29,"Private","HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
73,"Private","Some-college","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2174,50,"United-States",">50K"
43,"Self-emp-inc","Bachelors","Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K"
45,"Private","Some-college","Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K"
36,"Private","HS-grad","Divorced","Prof-specialty","Own-child","White","Female",0,0,40,"United-States",">50K"
25,"Private","HS-grad","Never-married","Sales","Other-relative","White","Female",0,0,50,"United-States","<=50K"
38,"Private","Some-college","Married-civ-spouse","Handlers-cleaners","Husband","Black","Male",0,0,40,"United-States","<=50K"
30,"Local-gov","Some-college","Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
49,"Private","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,40,"United-States",">50K"
41,"Local-gov","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
27,"Private","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
64,"Private","Some-college","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,20,"United-States","<=50K"
41,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States","<=50K"
37,"Private","Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,47,"United-States",">50K"
51,"Private","5th-6th","Separated","Machine-op-inspct","Unmarried","White","Female",0,0,40,"Mexico","<=50K"
35,"Private","Some-college","Divorced","Prof-specialty","Unmarried","White","Female",7443,0,40,"United-States","<=50K"
61,"Local-gov","1st-4th","Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Mexico","<=50K"
52,"Private","7th-8th","Divorced","Priv-house-serv","Own-child","Black","Female",0,0,16,"United-States","<=50K"
40,"Private","Assoc-acdm","Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K"
20,"Private","HS-grad","Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
52,"Local-gov","Masters","Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
50,"Private","Some-college","Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K"
49,"Private","Bachelors","Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States",">50K"
36,"State-gov","Bachelors","Never-married","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
33,"Private","Masters","Never-married","Exec-managerial","Unmarried","White","Male",0,0,40,"United-States","<=50K"
40,"Private","HS-grad","Married-civ-spouse","Prof-specialty","Husband","Amer-Indian-Eskimo","Male",0,0,50,"United-States","<=50K"
45,"Private","Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
22,"Private","Some-college","Never-married","Craft-repair","Own-child","White","Female",0,0,35,"United-States","<=50K"
47,"Private","Masters","Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,2,"United-States",">50K"
24,"Private","HS-grad","Never-married","Sales","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
19,"Private","Some-college","Never-married","Sales","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
40,"Private","HS-grad","Divorced","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
40,"Private","Some-college","Never-married","Tech-support","Not-in-family","White","Female",0,0,50,"United-States",">50K"
54,"Private","HS-grad","Married-civ-spouse","Sales","Husband","White","Male",15024,0,50,"United-States",">50K"
43,"Self-emp-not-inc","Prof-school","Married-civ-spouse","Prof-specialty","Husband","Other","Male",0,0,35,"United-States",">50K"
63,"Local-gov","Bachelors","Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"South-America","<=50K"
18,"Private","11th","Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
19,"Private","1st-4th","Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,40,"Mexico","<=50K"
49,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","<=50K"
27,"Private","Masters","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K"
49,"Local-gov","Masters","Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
60,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
34,"Private","HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
29,"Private","Bachelors","Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,46,"United-States",">50K"
30,"Private","Some-college","Married-civ-spouse","Sales","Husband","White","Male",0,0,44,"United-States","<=50K"
46,"Private","HS-grad","Never-married","Handlers-cleaners","Own-child","White","Male",0,0,17,"United-States","<=50K"
32,"Self-emp-not-inc","Assoc-voc","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
25,"Private","HS-grad","Never-married","Craft-repair","Not-in-family","White","Male",0,0,75,"United-States","<=50K"
22,"Private","Some-college","Married-AF-spouse","Other-service","Wife","White","Female",0,0,40,"United-States",">50K"
32,"Private","Some-college","Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","<=50K"
40,"Private","Doctorate","Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,30,"United-States",">50K"
51,"Private","Masters","Never-married","Prof-specialty","Not-in-family","White","Male",27828,0,40,"United-States",">50K"
20,"Private","HS-grad","Never-married","Craft-repair","Own-child","White","Male",0,0,30,"United-States","<=50K"
34,"Private","HS-grad","Divorced","Exec-managerial","Not-in-family","White","Female",0,0,48,"United-States","<=50K"
40,"Private","Some-college","Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
34,"State-gov","Assoc-voc","Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
19,"Private","10th","Never-married","Handlers-cleaners","Own-child","White","Male",0,0,25,"United-States","<=50K"
53,"Private","10th","Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","<=50K"
42,"Federal-gov","Some-college","Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K"
38,"Private","Masters","Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,65,"United-States",">50K"
41,"Private","HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",">50K"
30,"State-gov","Some-college","Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
